virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,4,4,3,1,2,0,4,6,1,1,2,3,2,2,2,2,3,2
94,4,5,5,1,2,0,4,5,2,2,2,4,4,4,2,2,3,2
95,2,3,3,1,1,1,4,4,1,1,2,3,2,3,3,2,3,2
