virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,5.03139e-05,2.493e-06,1.7015e-05,0.112314,0.000420695,0.000783303,6.3245e-05,0.00014541,0.0016,0.0135934,8.5678e-05,0.0130383,9.1877e-05,0.000222064,9.11956e-05,2.77883e-05
