num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.3,0.2,1.4,0.8,0.6,0.9,0.5,0.4,0.2,0.1,4.3
1,atom,lvlMO,0.4,1.6,2,1.4,0.8,1.4,1.4,0.7,1.1,0.3,2.2
2,atom,lvlMO,0.7,3.9,17.3,12.6,8.3,1.6,3.6,0.9,2.3,1,4.6
3,atom,lvlMO,0.1,0.6,2.9,2.1,1.4,1.2,2.5,0.1,3.2,1.9,1.9
4,atom,lvlMO,0.4,1.6,9.6,6.8,4.5,0.3,1.1,0.4,0.7,0.4,2.1
5,atom,lvlMO,0.4,1.5,1.5,1.1,0.4,1.5,1.2,0.1,0.4,0.3,0.8
6,atom,lvlMO,1.6,18.2,0.4,2.1,0.6,1.8,0,5.1,0.1,0,0.4
7,atom,lvlMO,7,10.3,1.7,0.7,8.5,0.5,0.2,1.5,0.2,0.3,1.8
8,atom,lvlMO,14.7,2.7,2.3,0.3,8.7,1.2,0.8,1.3,0.1,1.1,1.3
9,atom,lvlMO,8.3,9,2.1,0.9,7.9,0.8,0.2,1.8,0.1,0.4,0.5
10,atom,lvlMO,1.8,17.7,0.7,3.4,0.7,2,0.3,6.4,0.1,0.1,0.6
11,atom,lvlMO,14,2.2,3.3,2.1,9.5,0.7,0,1.8,0,0.1,1.1
12,atom,lvlMO,0.1,0.2,0.1,0.1,0.6,2.1,1.9,0.3,1.1,0,4.8
13,atom,lvlMO,0.7,1.2,0.4,0.3,0.1,3.3,2.3,0,0,0.4,0
14,atom,lvlMO,0.1,0.8,0,0.1,0,0.5,0.7,0,0,0.2,0.8
15,atom,lvlMO,0.3,0.7,0.1,0.8,0.4,0.4,0.8,0.2,0.1,1,4.5
16,atom,lvlMO,0.8,0.3,0.5,0.1,0.5,2.9,2.5,0.3,0,2.8,1.2
17,atom,lvlMO,0.3,0.4,0.2,0.7,0.6,0.2,0.3,0.2,0.1,1,0.1
18,atom,lvlMO,0.1,0.7,1.7,5.3,0,0.1,0.4,2.4,0,0.2,0
19,atom,lvlMO,0.8,0.1,1.2,3.7,0.6,0,0.3,1.1,0,0.4,1.1
20,atom,lvlMO,0.4,0,1.4,1,0,1.4,0.6,0.9,0,0,11.9
21,atom,lvlMO,0.3,0.3,2.3,1.4,0.5,4.1,2.1,1.2,1.2,0.4,9.3
22,atom,lvlMO,0.1,0.7,0.3,0.4,0,7.5,13.2,0,20.1,12.2,11
