virt\core,7,8,12,13,16,20,21
92,1.2511e-05,4.996e-06,0,0,0,0,0
93,0,0,0.127581,0.000686089,0.0511495,0.000121903,0.0363174
94,0,0,0.139754,0,0.000973592,0.027555,0.00366703
95,0,0,0,0,0.0117354,0.00110185,0.00419408
