virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000554909,1.887e-06,1.1354e-05,0.11665,0.000520968,0.000982394,3.5645e-05,0.00194849,0.000221729,0.0169708,0.00111207,0.0125437,7.25603e-05,0.000223375,9.14795e-05,2.993e-06
