virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,1.41827e-05,9.12e-07,1.4268e-05,0.104116,0.00117794,0.000394696,0.00293017,0.0165537,4.061e-06,3.7807e-05,2.8269e-05,0.0153497,1.00942e-05,5.75279e-05,1.24669e-05,1.811e-06
