virt\core,7,8,12,14,16,17,18,19,20
92,8.857e-06,3.75e-07,0,0,0,0,0,0,0
93,0.034265,0.00303448,0.133986,0.000159111,0.000107634,0.034265,0.00303448,0.000596164,0.0188768
94,0.00454621,0.0383372,0.116373,0.00136292,0.000860794,0.00454621,0.0383372,0.000837714,0.0249824
95,0.00102421,0.00548517,0,0,0,0.00102421,0.00548517,0,0.00426566
