virt\core,7,8,12,13,14,15,16,18,20
92,7.291e-06,1.65e-07,0,0,0,0,0,0,0
93,0,0.0320884,0.133217,0.000116768,4.39774e-05,0.000308221,0.00435156,0.0320884,0.0126907
94,0,0.00674317,0.115702,0.00127921,0,0.00320448,0.0496181,0.00674317,0.0154059
95,0,0.000953366,0,0,0,0,0.00684183,0.000953366,0.00213927
