virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.996066,1,0.9999,0.9788,0.858638,0.85846,0.496327,0.480691,0.651611,0.680538,0.9921,0.937852,0.9891,0.739594,0.710996,0.999
