virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.917908,1,0.9999,0.9837,0.323537,0.46256,0.674262,0.481908,0.9904,0.836535,0.835676,0.9921,0.783936,0.810516,0.804999,0.9995
