virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000412179,1.315e-06,1.199e-05,0.115457,0.000630581,0.000612158,0.00195234,1.9802e-05,0.00861049,0.00690969,0.000825208,0.015717,4.39692e-05,0.000181459,7.26597e-05,1.284e-06
