virt\core,7,8,12,13,15,16,19,21
92,6.582e-06,0,0,0,0,0,0,0
93,0,0,0.122954,0.000117178,0.00462007,0.000450084,0.0276865,0.0132316
94,0,0,0.107114,0.00134298,0.0408868,0.00485975,0.00805379,0.01488
95,0,0,0,0,0.00555969,0,0.00086552,0.00193046
