virt\core,7,8,12,14,15,17,18,19,20
92,1,1,0,0,0,0,0,0,0
93,0.501841,0.861707,0.875213,0.048,0.0372,0.501841,0.861707,0.0139,0.350556
94,0.0770172,0.457148,0.869773,0.0218,0.0141,0.0770172,0.457148,0.0185,0.43977
95,0.0225,0.0700126,0,0,0,0.0225,0.0700126,0,0.0767
