virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,6.24643e-05,1.781e-06,1.178e-05,0.118475,0.000574703,0.000864723,5.2185e-05,0.000243981,0.00178239,0.0140869,0.000119993,0.0154211,9.54136e-05,0.00022863,0.000113765,7.9e-06
