virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.76068e-05,1.792e-06,1.4089e-05,0.121176,0.000362971,0.000862839,3.2957e-05,0.000260943,0.00201498,0.0145094,6.28928e-05,0.00078339,0.013194,0.00025619,8.46363e-05,2.5836e-05
