virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,7.43553e-05,2.19e-07,1.6173e-05,0.1112,0.000847332,0.000537331,0.00689692,0.0125247,3.59865e-06,2.355e-06,0.000149127,0.0177619,2.225e-06,1.06798e-05,2.68997e-06,2.82e-07
