virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,7.84e-11,2e-09,1.50345e-05,0.0988831,0.00115874,0.000730963,0.00845037,0.00345854,1.978e-09,9.192e-10,7.84e-11,8.35373e-05,0.0235846,2.4378e-09,5.607e-10,1.9988e-09
