virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,0.000147157,4.11804e-06,0.000135603,7.69769e-08,0.000155735,0,0.00046138,0.000695439,0.00138372,0.00212985,8.74279e-07,4.09405e-06,0.000135535,0.00342616,2.52963e-07,8.34209e-07,1.64126e-07,7.9816e-08
94,1.95514e-05,2.07178e-07,0.00045169,5.9982e-08,5.95361e-05,0,0.000644194,0.000331178,0.00191114,0.00512968,1.91474e-07,1.93181e-07,0.000451538,0.00341973,1.27667e-06,1.38427e-06,3.63794e-07,9.77942e-08
95,5.08732e-07,2.35708e-07,0.000474008,3.2e-08,1.65e-05,0.00336565,0.00157465,0.00124623,0.0141741,0.0224376,5.08732e-07,2.35708e-07,0.00047396,0.0242727,1.96574e-07,8.53447e-07,3.36173e-07,4.69436e-08
