virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.50495e-05,0.0988331,0.00118896,0.000782011,0.0083327,0.0022715,0,0,0,5.2455e-05,0.0247307,0,0,0
