num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.8,0.2,0.3,0.9,1.5,0.9,0.5,0.2,0.4,0.1,4.2
1,atom,lvlMO,1.3,1.5,0.5,1.1,2.1,1.2,1.1,0.2,1.6,0.4,2.4
2,atom,lvlMO,3.6,4.6,0.8,14.2,20.6,1.8,3,0.4,2.8,0.5,4
3,atom,lvlMO,0.6,0.7,0.2,2.5,3.6,0.9,2.1,0,3.6,1.8,2.7
4,atom,lvlMO,1.9,2.1,0.4,7.6,11.3,0.5,0.8,0.1,0.7,0.3,2
5,atom,lvlMO,0.9,1.3,0.2,1.7,1.6,1.8,1.3,0,0.7,0.8,0.8
6,atom,lvlMO,5.5,16.1,1.7,0.3,3.6,2,0.1,1.1,0.5,0.2,0.6
7,atom,lvlMO,3.9,12.7,12,0.9,0.5,0.3,0.4,0.2,0.2,0.4,1.4
8,atom,lvlMO,18.7,1.3,6.5,0.9,2.1,1.5,0.7,0.2,0.3,0.6,1.4
9,atom,lvlMO,5,11.6,12.7,0.6,0.2,0.3,0.2,0.3,0.1,0.1,0.4
10,atom,lvlMO,5.7,16.1,1.5,0,3.5,2.3,1.1,1.9,0.1,0.2,0.6
11,atom,lvlMO,17.7,1,6.9,0.9,3.1,1.3,0.5,0.5,0,0.2,0.8
12,atom,lvlMO,0.1,0.3,0.2,0.1,0.2,1.5,1.9,0.2,1.9,0,4.6
13,atom,lvlMO,1.7,0.7,0.1,1.5,0.6,4.2,2.8,0.1,0.1,1.1,0.1
14,atom,lvlMO,0,0.9,0.2,0.2,0.1,0.9,0.9,0,0,0.7,0.6
15,atom,lvlMO,0.1,0.7,0.6,0.1,0.4,0.4,0.7,0,0,0.9,2.4
16,atom,lvlMO,1,0.1,0.4,0.3,0,1.6,1.8,0.1,0.2,1,1.5
17,atom,lvlMO,0.2,0.5,0.6,0,0.2,0,0.3,0.1,0,0.3,0.2
18,atom,lvlMO,0.2,0.7,0,0.2,1,0.3,1.8,1.4,0,0.4,0.1
19,atom,lvlMO,0.7,0,0.3,0,0.8,0.2,0.6,0.4,0,0.4,0.5
20,atom,lvlMO,0.8,0,0.6,0.2,1.4,1.7,0.8,0.3,0.1,0.5,12.4
21,atom,lvlMO,0.9,0.3,0.3,0.6,2.3,3.9,2.4,0.7,2.4,0,9
22,atom,lvlMO,0.3,0.6,0.1,0.4,0.7,4.9,11.7,0.4,22.3,11.8,15.6
