virt\core,7,8,12,14,16,17,18,19,20
92,8.752e-06,3.28e-07,0,0,0,0,0,0,0
93,0.0295564,0.00277692,0.125389,0.000145606,9.84984e-05,0.0295564,0.00277692,0.000557648,0.0176573
94,0.00389417,0.037392,0.108885,0.00133609,0.000843844,0.00389417,0.037392,0.000783592,0.0233684
95,0.000877315,0.00537716,0,0,0,0.000877315,0.00537716,0,0.00399007
