num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.1,0,1.8,1,1,1.3,2.7,1.4,1.3,2.3
24,atom,lvlMO,0.3,0.2,0.5,0.3,0.3,2.6,1.9,2.4,2.5,3.3,2,2,0.3
25,atom,lvlMO,0.5,0,0.6,0.6,0.2,17.1,2,7.3,15.3,2.5,2.3,2,3.8
26,atom,lvlMO,0.2,0,0.2,0.2,0,8.2,0.5,3.2,7.1,1.7,0.7,0.4,1.8
27,atom,lvlMO,0,0,0.1,0,0.1,4.5,2.4,2.3,5.9,4.6,0.2,0.2,0.6
28,atom,lvlMO,0.3,0.3,0.4,0.2,0.3,2.7,0.8,2.2,1.3,1.2,0.6,2.8,2.9
29,atom,lvlMO,0.9,2.8,4.8,4.7,1.9,1.2,3.5,9,0.2,0.3,0.3,0.3,0.2
30,atom,lvlMO,6.1,4.9,1.7,7.3,7,1.1,1.2,3.2,0.8,0.5,1,4.1,0.6
31,atom,lvlMO,11,0.3,11.9,0.8,1.9,0.7,2.5,3.9,1,2.2,0.5,0.3,2.1
32,atom,lvlMO,6.8,3.2,2.4,7.8,5.8,0.2,0.6,1.3,0.3,0.6,0.6,0.7,2.1
33,atom,lvlMO,1.1,2.5,5.9,6.3,1.7,0.5,3.4,8,0.2,0.5,0.4,1,0.1
34,atom,lvlMO,0.3,0.7,1.3,4.8,0.3,0.6,0.8,3,0,0.1,0.2,0.7,0.4
35,atom,lvlMO,10,0.6,9.8,2.8,2.3,0.5,1.9,3.2,0.2,0.3,0.2,0.9,0.4
36,atom,lvlMO,0.0,0.0,0.0,0.0,0,0.7,1.4,1.7,0.1,2.3,1.2,0,8.7
37,atom,lvlMO,0,0,0.2,0.2,0,0.2,3.3,0.5,3.4,4.2,4.5,4.6,0
38,atom,lvlMO,0.8,0.4,0.8,0.1,0.2,3.6,1.5,0.8,1.1,2.5,0.5,0.2,0
39,atom,lvlMO,0.1,0.4,0.2,0.2,0.1,0,1,1,0.3,1.2,0.3,8.6,6
40,atom,lvlMO,0.2,0.5,0.1,0.5,0.4,0.1,1.5,0.4,0.5,1.2,1.2,11.3,0.9
41,atom,lvlMO,0.6,0.2,0.6,0.1,0.2,1.3,2.6,0.3,2.6,7.3,0.8,0.1,5.3
42,atom,lvlMO,0.2,0.1,0.2,0.5,0.3,0,0.3,0.3,0.2,0.7,0,0.1,5.5
43,atom,lvlMO,0.6,0,0.7,3.7,0.1,1.1,1.3,3.1,0.1,0.2,0.2,1.7,0.2
44,atom,lvlMO,1.3,1.3,5.2,28.2,0.4,2.8,1.8,10.6,0.1,0.1,0.8,2.6,1.7
45,atom,lvlMO,0.0,0.0,0.0,0.0,0.3,8,13.6,6.4,20.4,25.1,0.6,0,1.3
46,atom,lvlMO,0,0,0,0.3,0.1,3.6,4.6,3.8,0,9,5.8,6.8,5.5
