virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.18951e-05,6.81e-07,1.3655e-05,0.111979,0.00064139,0.000936648,0.00230811,0.0181967,8.713e-06,8.2539e-05,6.32107e-05,0.0161586,1.74334e-05,9.11212e-05,2.55013e-05,1.29e-06
