virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,5.1511e-05,0.0053517,1.15207e-05,2.93965e-06,0.000126419,0,0.00112949,0.000869371,2.61922e-06,0.000506138,1.7452e-05,0.00535132,1.11788e-05,0.000285057,0.00234275,2.20588e-05,2.18127e-05,8.07873e-06
94,0.000232233,0.00342925,2.82001e-05,9.93105e-06,0.000136177,0,0.000117493,0.000196962,8.92258e-06,4.6036e-05,6.91321e-06,0.00342539,1.49554e-05,9.39883e-05,0.00260648,7.80299e-05,7.52661e-05,2.87825e-05
95,7.3515e-05,0.0299589,5.37464e-05,4.49955e-07,2.32876e-05,0.0045668,0.00112117,0.00277218,1.18105e-05,0.000478364,7.3515e-05,0.0299589,5.27291e-05,0.0010862,0.017374,6.67403e-06,8.59221e-06,3.04939e-06
