virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,7.60164e-05,9.63356e-05,1.57523e-06,1.87e-07,0.000159641,0,0.0005432,0.000619707,0.00116681,0.00284372,2.40609e-06,0.000536749,2.98874e-06,0.00610043,8.55915e-07,2.1158e-06,5.58378e-07,1.56e-07
94,9.00095e-06,0.000236968,3.84256e-07,2.71e-07,5.79166e-05,0,0.000841251,0.000480776,0.00169593,0.0186007,1.14931e-07,0.000533415,5.56479e-07,0.00710067,2.463e-06,2.73521e-06,6.24198e-07,2.47e-07
95,4.18205e-07,0.000565364,8.70476e-07,6.4e-08,1.6571e-05,0.0029403,0.00227765,0.00152216,0.00988815,0.0310157,4.18205e-07,0.000565364,1.65919e-06,0.0278013,8.94e-07,1.8218e-06,6.53409e-07,1.91e-07
