virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.50735e-05,0.106353,0.00137212,0.000865383,0.0083492,0.00287879,0,0,0,0.000149588,0.02671,0,0,0
