num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.4,0.1,25.7,1.9,1.8,19.7,5.8,0.5,0.2,2.3
24,atom,lvlMO,0.1,1.1,1,20.4,0.5,3.8,0.8,1.2,3,4.4,0.6,0.3,1.5
25,atom,lvlMO,0,0.8,0.5,0.3,0.2,38.2,9,5.7,43.5,23.7,0.6,0.6,6.2
26,atom,lvlMO,0,0.3,0.2,0,0,11,0.4,0.2,8.4,1.4,0.2,0.2,1.4
27,atom,lvlMO,0,0.1,0,0.1,0,6.6,1.4,0.9,7.2,3.8,0.1,0.1,0.5
28,atom,lvlMO,0,0.2,0.1,1.1,0.3,3.5,0.4,0.9,1.9,2,0.1,0.3,3.2
29,atom,lvlMO,0.1,0.8,0.8,18.8,5.1,0.5,0,2.7,0.9,0.4,0,0,1
30,atom,lvlMO,0.4,10.7,6.1,11.3,2.6,0.5,0.3,1.1,1,0.3,0,0.1,5.6
31,atom,lvlMO,0.9,14.2,10,2.9,0.9,0.4,0.2,2.7,1.8,2.2,0.1,0,2.4
32,atom,lvlMO,0.5,10.9,6.5,7.9,1.9,0.3,0,0.5,0.7,0.4,0,0.1,1.9
33,atom,lvlMO,0.1,1.1,1,18.8,5.5,0.4,0,3.9,0.4,0.3,0,0.1,1.6
34,atom,lvlMO,0,0.3,0.2,2.8,0.9,1.2,0,8.1,1.2,0.4,0,0,0.5
35,atom,lvlMO,0.8,13.3,9.1,1.9,0.7,0.9,0.1,4.4,1.6,0.7,0,0,3.2
36,atom,lvlMO,0.0,0.0,0.0,0.0,0,1.8,0.9,1.1,0.1,4.8,0.3,0.1,1.5
37,atom,lvlMO,0,0.1,0.1,0.2,0.1,0.5,1.2,1.4,4.2,7.7,1.6,0.8,1.9
38,atom,lvlMO,0.2,0.4,0.3,1.5,0.1,2.4,1.2,1.7,2.3,5.3,0.1,0.3,2.3
39,atom,lvlMO,0,0.1,0,0.6,0.1,0.1,0.6,0.6,0.5,1.7,0,0.4,6
40,atom,lvlMO,0,0.4,0.3,0.5,0.1,0.5,0.4,0.3,0.4,0.6,0,0.4,15.4
41,atom,lvlMO,0,0.6,0.4,0.1,0,0.4,0.6,1.7,2.6,6.5,0.7,0,5.5
42,atom,lvlMO,0,0.4,0.3,0.4,2.5,7,0.1,42.8,5.9,2.2,0,0,2.7
43,atom,lvlMO,0,0.7,0.4,0.3,0.1,1.6,0,6.7,1.9,0.6,0,0,7
44,atom,lvlMO,0,1.9,0.8,3.9,2.5,7,0.1,42.6,5.6,1.8,0.2,0.2,0.7
45,atom,lvlMO,0,0,0,0.5,0.1,14.9,7.7,4.6,25.3,22.1,0.8,0.1,0
46,atom,lvlMO,0,0,0,0.6,0.1,6.2,2.6,2.7,0.1,15.9,1.6,1.1,11.7
