virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,5.80775e-06,3.46e-07,1.5777e-05,0.110805,0.00115895,0.00048185,0.0046482,0.0160085,2.76042e-06,0.000117887,1.15527e-05,0.0169857,4.192e-06,2.32627e-05,5.45855e-06,5.51001e-07
