virt\core,7,8,12,13,16,19,21
92,1.3259e-05,7.032e-06,0,0,0,0,0
93,0,0,0.121834,0.0712596,0.0712597,0.0237577,0.0444029
94,0,0,0.126307,0,0.0428192,0.0237577,0.00915427
95,0,0,0,0,0.0712595,0.0237577,0.0513967
