virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.5069e-05,0.108105,0.00137528,0.000869107,0.00900195,0.00260533,0,0,0,0.000132397,0.026994,0,0,0
