virt\core,7,8,12,14,15,17,18,19,20
92,7.754e-06,1.13e-07,0,0,0,0,0,0,0
93,0.0372639,0.00375045,0.124748,0.000175882,0.000136309,0.0372639,0.00375045,0.00075294,0.0200517
94,0.00597241,0.0247047,0.108558,0.000476665,0.000308302,0.00597241,0.0247047,0.00100211,0.0251638
95,0.00118594,0.00330726,0,0,0,0.00118594,0.00330726,0,0.00415471
