virt\core,7,8,12,13,15,16,19,20
92,1,1,0,0,0,0,0,0
93,0,0,0.798952,0.0268,0.2929,0.621445,0.613545,0.333814
94,0,0,0.732251,0.0189,0.204546,0.538445,0.188949,0.406637
95,0,0,0,0,0.0232,0.0849,0.0234,0.0674
