virt\core,7,8,12,14,16,17,18,21
92,1.4396e-05,3.558e-06,0,0,0,0,0,0
93,0.0143377,0.0285695,0.116669,0.00360917,0.0385387,0.0143377,0.0285695,0.0502813
94,0.0425706,0.0604213,0.0981444,0.0410443,0.0384914,0.0425706,0.0604213,0.0503014
95,0,0.0831591,0,0,0.0380283,0,0.0831591,0.0507805
