virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000489403,1.4e-08,1.50025e-05,0.10655,0.00105989,0.000690536,0.0103556,0.005293,1.66821e-08,7.4529e-09,0.000489398,2.04225e-08,0.0226757,5.48717e-08,5.5515e-08,1.29909e-08
