num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.2,0.1,1.2,1.8,0.7,0.3,0.4,0.4,0.3,1.3,1
1,atom,lvlMO,0.4,1.4,1.7,2.6,2,0.3,0.9,0.7,0.4,1.2,0.3
2,atom,lvlMO,0.3,2,14.5,26.1,4.1,0.4,2.6,1.8,1.3,0.5,1.2
3,atom,lvlMO,0,0.3,2.4,4.3,3.2,0.3,2.7,1,1.6,1.1,0.2
4,atom,lvlMO,0.2,0.8,7.9,14.1,1.1,0,0.9,0.7,0.4,0.2,0.5
5,atom,lvlMO,0.3,1.3,1,2,2.2,0.6,0.3,0.1,0.4,0.4,0.8
6,atom,lvlMO,1.1,16.2,0.5,1.6,0.4,0.4,0.5,1,0.1,6.3,0.3
7,atom,lvlMO,7.9,8.7,0.1,0.5,0.6,0.1,1.8,6.4,1.1,3,2.9
8,atom,lvlMO,13.8,2.6,0.6,0.1,2.1,0.7,1.5,7.7,2.4,1.7,0.5
9,atom,lvlMO,9.2,7.7,0.3,0.4,0.3,0.1,2.1,6.2,1,3.5,0.2
10,atom,lvlMO,1.4,15.2,2.6,1.9,0.4,0.4,0.2,1.3,0.2,6.1,0.4
11,atom,lvlMO,13.2,1.9,2.9,1.9,0.6,0.4,1.1,9.1,1.5,1.9,1
12,atom,lvlMO,0.1,0.1,0.1,0.2,3.5,0.6,0.5,1.2,0.1,0.9,0.7
13,atom,lvlMO,0.4,1.1,0.2,0.4,4.3,0.8,0.1,0.1,0,0.1,0
14,atom,lvlMO,0,0.6,0,0.1,1.1,0,0,0,0.2,0.1,2.5
15,atom,lvlMO,0.3,0.6,0.1,0.9,1.4,0,0.1,1.1,1.1,0.4,8.8
16,atom,lvlMO,0.7,0.3,0.1,0.1,7.2,1,0.2,0.7,3.5,1.4,0.4
17,atom,lvlMO,0.4,0.3,0.4,0.5,0.6,0.1,0.2,1.9,0.9,0.5,0
18,atom,lvlMO,0.1,0.8,5.2,3.1,0.1,0,0,0.1,0.1,0.6,0.7
19,atom,lvlMO,0.7,0.1,4.3,3.8,0.2,0,0.2,0.6,0.5,1.2,2
20,atom,lvlMO,0.3,0,0.8,1.7,0.7,0.3,0.4,0.1,0.4,3.9,2.6
21,atom,lvlMO,0.2,0.1,2.1,3,3.1,1.1,2,0.4,1.5,2.6,1.5
22,atom,lvlMO,0,0.4,0.3,0.4,17.1,1.3,16.7,4.8,10,7.2,0.5
