virt\core,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
237,0,0,0,0,0,0,0,0,0,0,0,0,0.0149883,0,0,0,0,0,0,0,0,0,0,0,4.23158e-05,9.24596e-05,0,0.000337884,0,0.00034353,7.58851e-06,2.23077e-06,0,0,0,0,0
238,0.00735961,0,0,0,0,0,0,0,0,0,0,0.00217076,0.00145059,2.97163e-05,7.43356e-06,1.74903e-07,8.20498e-08,2.1e-08,2.9997e-09,2.09979e-08,1.09989e-08,7e-09,1.1e-08,2.5e-08,0.00126648,0.00376917,1.91238e-08,0.00551797,2.2372e-08,0.00553426,0.00737403,0.011845,3.436e-09,6.48067e-10,1.0357e-09,5.61586e-08,7.706e-09
239,0,0,0,0,0,0,0,0,0.0223866,0,4.25072e-06,7.21805e-06,2.0088e-06,1.36973e-07,2.20312e-06,4.28914e-07,6.44767e-06,0.00535804,0.00141959,0.000791044,2.64525e-05,9.89497e-05,5.87335e-06,0.000151202,2.26142e-06,1.10368e-06,0.00947542,3.9712e-08,0.00873747,2.04893e-06,2.03653e-07,3.25087e-07,0.00118517,0.00187546,0.000420823,0.00309286,0.00234251
240,0.0279036,0,0,0,0,0,0,0,0,0,0,0.00196462,0.0197363,0.000112288,4.84093e-05,6.47841e-06,9.90323e-07,1.24987e-07,1.59984e-08,1.2e-08,1.1e-08,1.7e-08,5e-09,1e-08,0.000396926,0.00598438,3.09355e-08,0.00254711,6.40465e-08,0.00336299,0.00138268,0.00558787,2.16819e-08,3.8841e-09,1.06662e-08,1.89998e-07,3.49732e-08
241,0,0,0,0,0,0,0,0,0.00199866,0,0,0,0,9.09909e-08,1.11944e-07,3.11494e-06,6.93948e-06,0.00171631,1.39997e-05,0.000100953,5.40633e-05,0.000178017,4.21105e-06,2.4895e-07,1.11989e-07,3.28408e-07,0.000870272,7.9456e-09,0.000493251,2.4835e-08,9.986e-09,3.9984e-09,0.000603518,0.000218295,0.00313387,0.000785066,0.00930725
242,0,0,0,0,0,0,0.00133707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16525e-05,0,0,0,0,0,8.60845e-05,0.000164922,0.000376994,2.55644e-05,0.00110884
243,0.0077028,0.00101622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225939,0,0.000345,0,0.00033866,3.82572e-06,1.62665e-06,0,0,0,0,0
244,0,0.0189565,0.0428203,0.0274574,0.00509662,0,0,0,0,0,0,0,0,0.000740358,0.00372641,0.0022106,0.000557805,0,0,0,0,0,0,0,0.00112463,5.30678e-05,1.88831e-06,7.18164e-05,9.79317e-06,8.43591e-05,1.35141e-05,1.20018e-05,2.19988e-06,6.15852e-07,4.33974e-07,2.59946e-06,5.54452e-06
245,0,0.0106117,0.00432221,0.0107476,0.0379966,0.0310987,0.00744661,0,0,0,0,0,0,0.000995995,0.000377805,0.000875399,0.00313511,3.09253e-05,0.0006072,0.000197473,0,0,0,0,0.000508054,0.000135969,7.79472e-06,4.00777e-05,7.55269e-06,3.91023e-05,1.88226e-05,7.14581e-06,2.61811e-06,1.25618e-06,5.07738e-06,4.52053e-06,3.93875e-05
246,0,0.0256108,0.00112711,0.0188788,0.00287552,0.0242618,0.0231596,0.00283708,0.0015638,0,0,0,0,0.00190867,0,0.00130632,7.02759e-05,0.00015119,0.000297254,0.000493202,0,0.000294431,0,0,0.00077901,6.89387e-05,2.34699e-05,3.28035e-05,1.40501e-05,3.80951e-05,6.59111e-06,5.00055e-06,2.78529e-06,1.08528e-06,9.25869e-06,5.95036e-06,6.56873e-05
247,0,0,0,0,0,0,0,0.0212488,0.00139655,0.0470549,0.0282471,0,0,0,0,0,0,0.000435627,0,0,0,0.00161,0.00406111,0.000686832,0,0,1.54376e-05,0,9.61147e-06,0,4.97653e-05,2.71359e-06,2.85955e-07,2.74095e-06,8.38004e-06,6.68526e-07,4.58222e-05
248,0,0.0205492,0.0100263,0.00429904,0.0187504,0,0.0153617,0.0151246,0.00403077,0.00123026,0.0117642,0,0,0.00106714,0.000790986,0.000117899,0.00129544,0.000418064,0,0.000267336,0,0.00115564,0.000259887,0.000561697,0.000459812,4.43217e-05,4.51538e-05,1.96492e-05,3.02829e-05,2.26183e-05,2.17783e-06,2.14316e-06,1.28114e-06,4.80741e-07,1.19243e-05,2.50461e-06,7.77247e-05
249,0,0.00701584,0.00650782,0,0.00818036,0.00286398,0.0104526,0.0346906,0.00347884,0,0.0234542,0,0,0.000339048,0.00048959,0,0.000514374,0.00063206,5.84893e-05,0.000169807,0,0.00249262,0.000168836,0.000522836,0.00015261,1.54864e-05,3.2895e-05,7.28106e-06,1.73973e-05,7.1674e-06,6.6881e-07,6.47179e-07,3.30813e-07,1.8944e-06,8.5017e-06,5.89253e-06,6.34723e-05
