virt\core,7,8,12,13,16,19,21
92,1.2178e-05,4.746e-06,0,0,0,0,0
93,0,0,0.126573,0.000930577,0.0535623,0.00521467,0.0400375
94,0,0,0.130784,0,0.00162131,0.0228287,0.00887008
95,0,0,0,0,0.0146223,0.000977751,0.00796855
