num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.4,0.1,1.4,0.8,1.6,1.1,3.1,1.4,1.5,0.2
24,atom,lvlMO,0.1,0.2,0.4,1,0.5,2.6,1.3,2.6,2.3,2.7,2.4,2.9,0.6
25,atom,lvlMO,0.4,0.4,0.9,0.3,0.2,16.8,2.4,6.6,13.1,3.7,2.3,4.6,0.2
26,atom,lvlMO,0.2,0.1,0.3,0.1,0,8.1,0.8,2.7,5.8,2.3,0.9,1.3,0.1
27,atom,lvlMO,0,0,0.1,0.1,0,3.6,2.7,2.9,5.2,4.9,0.5,0.5,0.1
28,atom,lvlMO,0.1,0.1,0.2,1.1,0.2,3.9,0.6,1.9,1.5,1.8,0.7,3.8,2.2
29,atom,lvlMO,0.6,0.4,1.5,13.5,6.1,0.5,2.7,4,0.4,0.6,0.2,0.6,0.4
30,atom,lvlMO,2.9,6.6,6.8,10.6,3.3,0.3,0.7,1.5,0.7,0.5,0.3,2.3,1.2
31,atom,lvlMO,6.1,5.1,14,1.5,0.9,1,2,2.7,1.1,1.4,0.9,0.4,0.4
32,atom,lvlMO,3.3,6,7.8,7.5,2.9,0.2,0.4,0.4,0.2,0.2,0.6,0.8,0.3
33,atom,lvlMO,0.7,0.4,1.9,13.1,7.3,0.5,2.7,4.1,0.1,0.5,0.1,0.9,0.2
34,atom,lvlMO,0.1,0.3,0.4,2,2.1,1.3,2.4,4.8,0,0.1,0.2,0.4,0.3
35,atom,lvlMO,5.3,5.4,12.4,1,1.3,0.8,2.7,3.3,0.5,0.4,0.2,0.3,0.9
36,atom,lvlMO,0.0,0.0,0.0,0.0,0,0.3,1,2.4,0.1,3.4,1.2,0.2,1.5
37,atom,lvlMO,0,0,0.1,0.1,0.2,0.5,1.6,1.4,3.4,2.8,5.6,7,1.1
38,atom,lvlMO,0.9,0,0.6,2,0.1,5.1,0.8,1.1,1.7,3.8,0.5,0.9,0.4
39,atom,lvlMO,0,0.2,0,0.9,0.2,0.4,0.8,1,0.6,2.2,0.2,6.9,4.9
40,atom,lvlMO,0.1,0.3,0.3,0.5,0.2,0,0.9,0.6,0.5,0.9,0.1,5.3,2.5
41,atom,lvlMO,0.3,0.2,0.6,0.1,0.1,1.6,0.7,0.8,2.2,3.9,2.2,0.1,0.5
42,atom,lvlMO,0.1,0.2,0.3,0.3,0.1,0,0.2,0.1,0.2,0.2,0.1,0,0.3
43,atom,lvlMO,0.2,0.3,0.6,0.2,0.9,1.4,2.9,3.7,0.4,0.2,0.1,0.4,1.7
44,atom,lvlMO,0.4,2,1.2,3.2,9.9,7.6,11.4,23.9,0.3,0.2,0.8,1.5,1.3
45,atom,lvlMO,0,0,0,0.4,0.1,4.1,13.8,11,18.6,25.2,2,0.2,0.2
46,atom,lvlMO,0,0,0,0.5,0.2,1.9,3.5,6,0.1,10,5.9,7.1,0
