num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103
0,atom,lvlMO,0.4,0.2,1.1,0.6,1,0.9,0.6,0.3,0.3,0.1,4.6,2.1
1,atom,lvlMO,0.7,1.8,1.6,0.8,1.3,1.4,1.4,0.5,1.2,0.3,2.6,2.3
2,atom,lvlMO,1.1,4.6,12.7,7.3,17.4,1.6,3.9,0.9,2.3,0.8,4.8,1.7
3,atom,lvlMO,0.1,0.7,2.2,1.2,2.9,1,2.8,0.1,3.3,1.9,2.3,0.4
4,atom,lvlMO,0.6,1.9,7,4,9.3,0.3,1.1,0.4,0.7,0.4,2.2,0.5
5,atom,lvlMO,0.6,1.5,1.3,0.7,1.3,1.3,1.3,0.1,0.4,0.4,0.7,2.1
6,atom,lvlMO,1.9,18.5,0.5,2,0.7,2.2,0,3.9,0.1,0,0.6,0.6
7,atom,lvlMO,6.6,10.8,4,1,6.3,0.4,0.3,1.1,0.1,0.2,1.6,3
8,atom,lvlMO,15.2,2.6,4.1,0.2,6.7,1.4,0.8,0.9,0.2,0.7,1.4,0.5
9,atom,lvlMO,8,9.5,4.6,1.4,5.5,0.6,0.1,1.3,0,0.1,0.6,1
10,atom,lvlMO,2.1,18.2,0.8,3.5,0.5,2.7,0.4,5.2,0,0.1,0.6,1.3
11,atom,lvlMO,14.5,2.1,4.7,1.7,7.6,1.1,0.1,1.4,0,0.1,1,0.9
12,atom,lvlMO,0.1,0.2,0.1,0,0.4,1.8,2.2,0.2,1.3,0,5.2,4.7
13,atom,lvlMO,0.9,1.2,0.4,0.2,0.4,3,2.8,0,0,0.5,0,0.2
14,atom,lvlMO,0.1,0.9,0.1,0.1,0,0.5,0.8,0,0,0.2,0.7,6.3
15,atom,lvlMO,0.3,0.8,0.2,0.8,0.3,0.3,0.8,0.2,0.1,1,3.7,5.5
16,atom,lvlMO,0.8,0.3,0.6,0.1,0.3,2.4,2.6,0.2,0,2.3,1.2,0.1
17,atom,lvlMO,0.3,0.4,0.2,0.8,0.3,0.1,0.3,0.2,0.1,0.8,0.1,0
18,atom,lvlMO,0.2,0.8,1,5.1,0,0.2,0.8,2.6,0,0.3,0,0.2
19,atom,lvlMO,0.7,0.1,0.8,3,0.5,0.2,0.3,1,0,0.4,0.8,1.1
20,atom,lvlMO,0.5,0,1.4,0.8,0.2,1.6,0.7,0.7,0,0.1,13,3.3
21,atom,lvlMO,0.4,0.3,1.7,0.9,1.2,4,2.5,0.9,1.7,0.2,10.2,6.3
22,atom,lvlMO,0.1,0.7,0.2,0.3,0.2,5.7,14.6,0,20.2,11.9,12.9,2.2
