virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,8.09857e-05,1.38e-07,1.56214e-05,0.100273,0.000394009,0.000607379,0.00981468,0.00709878,6.10127e-07,6.07154e-07,8.09667e-05,0.0182166,3.27916e-07,2.31373e-06,1.01278e-06,1.38875e-07
