288.00,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.02,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.04,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.06,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.08,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.10,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.12,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.14,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.16,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.18,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.20,0.0005486663,0.0005481396,0.0000002085,0.0000003182
288.22,0.0008590430,0.0008582183,0.0000003264,0.0000004982
288.24,0.0013364535,0.0013351705,0.0000005079,0.0000007751
288.26,0.0020659757,0.0020639924,0.0000007851,0.0000011983
288.28,0.0031734304,0.0031703839,0.0000012059,0.0000018406
288.31,0.0048435650,0.0048389152,0.0000018406,0.0000028093
288.33,0.0073457084,0.0073386566,0.0000027914,0.0000042605
288.35,0.0110696690,0.0110590421,0.0000042065,0.0000064204
288.37,0.0165755512,0.0165596387,0.0000062987,0.0000096138
288.39,0.0246623082,0.0246386324,0.0000093717,0.0000143041
288.41,0.0364612754,0.0364262726,0.0000138553,0.0000211475
288.43,0.0535626910,0.0535112708,0.0000203538,0.0000310664
288.45,0.0781853375,0.0781102795,0.0000297104,0.0000453475
288.47,0.1134019802,0.1132931143,0.0000430928,0.0000657731
288.49,0.1634362379,0.1632793391,0.0000621058,0.0000947930
288.51,0.2340499061,0.2338252181,0.0000889390,0.0001357489
288.53,0.3330435148,0.3327237930,0.0001265565,0.0001931652
288.55,0.4708969603,0.4704448992,0.0001789408,0.0002731202
288.57,0.6615812504,0.6609461324,0.0002514009,0.0003837171
288.59,0.9235765250,0.9226898916,0.0003509591,0.0005356744
288.61,1.2811352435,1.2799053536,0.0004868314,0.0007430584
288.63,1.7658323434,1.7641371443,0.0006710163,0.0010241828
288.65,2.4184457590,2.4161240511,0.0009190094,0.0014026985
288.67,3.2912102844,3.2880507226,0.0012506599,0.0019089020
288.69,4.4504846465,4.4462121812,0.0016911842,0.0025812811
288.71,5.9798649852,5.9741243148,0.0022723487,0.0034683217
288.73,7.9837668464,7.9761024303,0.0030338314,0.0046305848
288.75,10.5914814112,10.5813135891,0.0040247629,0.0061430592
288.77,13.9616892262,13.9482860046,0.0053054419,0.0080977798
288.79,18.2873855423,18.2698296521,0.0069492065,0.0106066836
288.81,23.8011351732,23.7782860834,0.0090444314,0.0138046584
288.83,30.7805316194,30.7509823090,0.0116966020,0.0178527083
288.85,39.5536856454,39.5157141072,0.0150304005,0.0229411377
288.87,50.5045138028,50.4560294696,0.0191917152,0.0292926180
288.89,64.0775395343,64.0160250964,0.0243494650,0.0371649729
288.92,80.7818613073,80.7043107205,0.0306971073,0.0468534796
288.94,101.1938873610,101.0967412291,0.0384536772,0.0586924547
288.96,125.9583895760,125.8374695220,0.0478641880,0.0730558660
288.98,155.7873948246,155.6378389256,0.0591992100,0.0903566890
289.00,191.4564165122,191.2726183524,0.0727534383,0.1110447216
289.02,233.7975376144,233.5730919783,0.0888430643,0.1356025718
289.04,283.6888947815,283.4165534425,0.1078017800,0.1645395590
289.06,342.0401857180,341.7118271397,0.1299752706,0.1983833077
289.08,409.7739324208,409.3805494457,0.1557140943,0.2376688808
289.10,487.8023824845,487.3340921973,0.1853649053,0.2829253818
289.12,577.0001186402,576.4461985263,0.2192600451,0.3346600688
289.14,678.1726692489,677.5216234865,0.2577056143,0.3933401482
289.16,792.0216626855,791.2613218893,0.3009682318,0.4593725644
289.18,919.1073362242,918.2249931814,0.3492607878,0.5330822550
