288.00,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.02,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.04,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.06,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.08,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.10,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.12,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.14,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.16,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.18,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.20,0.0005503792,0.0005498673,0.0000002036,0.0000003137
288.22,0.0008616846,0.0008608832,0.0000003188,0.0000004912
288.24,0.0013405007,0.0013392540,0.0000004960,0.0000007641
288.26,0.0020721355,0.0020702084,0.0000007667,0.0000011811
288.28,0.0031827438,0.0031797838,0.0000011776,0.0000018142
288.31,0.0048575534,0.0048530359,0.0000017973,0.0000027688
288.33,0.0073665798,0.0073597289,0.0000027256,0.0000041990
288.35,0.0111006038,0.0110902802,0.0000041072,0.0000063273
288.37,0.0166210977,0.0166056401,0.0000061498,0.0000094740
288.39,0.0247289228,0.0247059249,0.0000091497,0.0000140955
288.41,0.0365580557,0.0365240567,0.0000135265,0.0000208381
288.43,0.0537023607,0.0536524175,0.0000198699,0.0000306103
288.45,0.0783855592,0.0783126606,0.0000290027,0.0000446798
288.47,0.1136870872,0.1135813582,0.0000420642,0.0000648016
288.49,0.1638395001,0.1636871294,0.0000606206,0.0000933885
288.51,0.2346164637,0.2343982704,0.0000868081,0.0001337314
288.53,0.3338341417,0.3335236760,0.0001235186,0.0001902855
288.55,0.4719928419,0.4715538885,0.0001746374,0.0002690359
288.57,0.6630899867,0.6624733130,0.0002453433,0.0003779613
288.59,0.9256395931,0.9247787483,0.0003424866,0.0005276146
288.61,1.2839371691,1.2827431075,0.0004750568,0.0007318442
288.63,1.7696118428,1.7679661038,0.0006547564,0.0010086788
288.65,2.4235091082,2.4212552447,0.0008966984,0.0013814002
288.67,3.2979471531,3.2948800623,0.0012202404,0.0018798299
288.69,4.4593865922,4.4552393626,0.0016499730,0.0025418504
288.71,5.9915467322,5.9859745938,0.0022168723,0.0034151816
288.73,7.9989903714,7.9915513103,0.0029596264,0.0045594245
288.75,10.6111827135,10.6013143136,0.0039261376,0.0060483741
288.77,13.9870074782,13.9739995613,0.0051751928,0.0079725943
288.79,18.3196940815,18.3026567660,0.0067782868,0.0104422256
288.81,23.8420735249,23.8199003965,0.0088215672,0.0135899819
288.83,30.8320374202,30.8033636254,0.0114078538,0.0175742613
288.85,39.6180249880,39.5811802248,0.0146586692,0.0225822742
288.87,50.5843081491,50.5372647425,0.0187161940,0.0288330556
288.89,64.1757869701,64.1161034882,0.0237450412,0.0365801986
288.92,80.9019495578,80.8267107448,0.0299337213,0.0461141112
288.94,101.3395956811,101.2453498571,0.0374956504,0.0577635695
288.96,126.1338764098,126.0165719048,0.0466695343,0.0718963096
288.98,155.9971680294,155.8520906631,0.0577189522,0.0889183858
289.00,191.7052830023,191.5269970891,0.0709309547,0.1092720113
289.02,234.0905295366,233.8728253441,0.0866134959,0.1334316018
289.04,284.0311698190,283.7670208310,0.1050915328,0.1618977668
289.06,342.4368998569,342.1184335400,0.1267016529,0.1951890329
289.08,410.2300845139,409.8485705353,0.1517851313,0.2338311482
289.10,488.3226312077,487.8684911607,0.1806793735,0.2783438998
289.12,577.5885739319,577.0514165581,0.2137077724,0.3292254871
289.14,678.8326620082,678.2013476325,0.2511680849,0.3869346173
289.16,792.7554983134,792.0182357000,0.2933195344,0.4518706340
289.18,919.9160394332,919.0605175165,0.3403689346,0.5243521425
