288.00,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.02,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.04,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.06,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.08,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.10,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.12,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.14,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.16,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.18,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.20,0.0005499750,0.0005494305,0.0000002145,0.0000003300
288.22,0.0008610719,0.0008602194,0.0000003358,0.0000005166
288.24,0.0013395788,0.0013382526,0.0000005224,0.0000008037
288.26,0.0020707587,0.0020687087,0.0000008076,0.0000012425
288.28,0.0031807031,0.0031775542,0.0000012405,0.0000019084
288.31,0.0048545522,0.0048497462,0.0000018933,0.0000029127
288.33,0.0073621999,0.0073549113,0.0000028713,0.0000044173
288.35,0.0110942623,0.0110832790,0.0000043268,0.0000066566
288.37,0.0166119897,0.0165955438,0.0000064787,0.0000099672
288.39,0.0247159479,0.0246914792,0.0000096392,0.0000148296
288.41,0.0365397259,0.0365035516,0.0000142505,0.0000219238
288.43,0.0536766861,0.0536235462,0.0000209339,0.0000322060
288.45,0.0783499097,0.0782723433,0.0000305565,0.0000470099
288.47,0.1136380314,0.1135255297,0.0000443188,0.0000681828
288.49,0.1637726205,0.1636104856,0.0000638713,0.0000982636
288.51,0.2345261588,0.2342939779,0.0000914652,0.0001407157
288.53,0.3337134252,0.3333830489,0.0001301482,0.0002002281
288.55,0.4718331631,0.4713660482,0.0001840149,0.0002830999
288.57,0.6628811078,0.6622248555,0.0002585236,0.0003977287
288.59,0.9253695761,0.9244534602,0.0003608941,0.0005552217
288.61,1.2835925498,1.2823217932,0.0005006011,0.0007701555
288.63,1.7691780979,1.7674266116,0.0006899795,0.0010615069
288.65,2.4229715595,2.4205728177,0.0009449589,0.0014537829
288.67,3.2972924976,3.2940281780,0.0012859441,0.0019783755
288.69,4.4586053012,4.4541912819,0.0017388561,0.0026751632
288.71,5.9906366259,5.9847058957,0.0023363483,0.0035943820
288.73,7.9979617428,7.9900437607,0.0031192051,0.0047987770
288.75,10.6100654551,10.5995614903,0.0041379255,0.0063660393
288.77,13.9858607398,13.9720147377,0.0054544857,0.0083915164
288.79,18.3186190681,18.3004836352,0.0071442614,0.0109911714
288.81,23.8412301120,23.8176272942,0.0092980797,0.0143047381
288.83,30.8316653186,30.8011419699,0.0120243495,0.0184989992
288.85,39.6184702228,39.5792479373,0.0154512034,0.0237710821
288.87,50.5860556137,50.5359754186,0.0197285617,0.0303516334
288.89,64.1794997658,64.1159620611,0.0250300049,0.0385076999
288.92,80.9085157230,80.8284162924,0.0315543211,0.0485451094
288.94,101.3501827343,101.2498460534,0.0395265713,0.0608101096
288.96,126.1499938739,126.0251053800,0.0491984976,0.0756899963
288.98,156.0207377551,155.8662772247,0.0608480877,0.0936124427
289.00,191.7387166694,191.5488953399,0.0747780995,0.1150432300
289.02,234.1368121809,233.9050167369,0.0913133568,0.1404820873
289.04,284.0939476187,283.8126946106,0.1107966396,0.1704563686
289.06,342.5205697318,342.1814743677,0.1335830222,0.2055123418
289.08,410.3398823712,409.9336458877,0.1600325541,0.2462039294
289.10,488.4647149409,487.9811348731,0.1905012388,0.2930788290
289.12,577.7700965888,577.1981041932,0.2253303377,0.3466620580
289.14,679.0618299455,678.3895587338,0.2648341137,0.4074370980
289.16,793.0416086968,792.2564975042,0.3092862274,0.4758249652
289.18,920.2694911925,919.3584243963,0.3589051016,0.5521616947
