288.00,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.02,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.04,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.06,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.08,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.10,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.12,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.14,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.16,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.18,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.20,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.22,0.0006994549,0.0006986575,0.0000003148,0.0000004826
288.24,0.0010917992,0.0010905545,0.0000004913,0.0000007533
288.26,0.0016933948,0.0016914643,0.0000007620,0.0000011684
288.28,0.0026097929,0.0026068178,0.0000011744,0.0000018008
288.31,0.0039965596,0.0039920035,0.0000017985,0.0000027576
288.33,0.0060813349,0.0060744022,0.0000027366,0.0000041961
288.35,0.0091948351,0.0091843530,0.0000041377,0.0000063444
288.37,0.0138140610,0.0137983130,0.0000062163,0.0000095317
288.39,0.0206220193,0.0205985102,0.0000092799,0.0000142292
288.41,0.0305895721,0.0305547000,0.0000137653,0.0000211068
288.43,0.0450866546,0.0450352558,0.0000202890,0.0000311098
288.45,0.0660320860,0.0659568094,0.0000297144,0.0000455621
288.47,0.0960935899,0.0959840432,0.0000432421,0.0000663046
288.49,0.1389524521,0.1387940463,0.0000625286,0.0000958772
288.51,0.1996505025,0.1994229010,0.0000898427,0.0001377588
288.53,0.2850407788,0.2847158323,0.0001282684,0.0001966781
288.55,0.4043672549,0.4039062763,0.0001819653,0.0002790134
288.57,0.5700032861,0.5693534824,0.0002565015,0.0003933023
288.59,0.7983827312,0.7974725749,0.0003592722,0.0005508841
288.61,1.1111618079,1.1098950835,0.0005000228,0.0007667016
288.63,1.5366532274,1.5349014427,0.0006914940,0.0010602907
288.65,2.1115765719,2.1091693746,0.0009502095,0.0014569878
288.67,2.8831696184,2.8798828050,0.0012974263,0.0019893870
288.69,3.9117036628,3.9072443206,0.0017602666,0.0026990755
288.71,5.2734410579,5.2674293351,0.0023730485,0.0036386743
288.73,7.0640642620,7.0560112288,0.0031788289,0.0048742043
288.75,9.4025918003,9.3918728457,0.0042311663,0.0064877883
288.77,12.4357768061,12.4216000206,0.0055960996,0.0085806860
288.79,16.3429574925,16.3243265210,0.0073543309,0.0112766407
288.81,21.3412954921,21.3169664153,0.0096035830,0.0147254939
288.83,27.6912973280,27.6597292491,0.0124610838,0.0191069952
288.85,35.7024666498,35.6617658378,0.0160661100,0.0246347020
288.87,45.7388811908,45.6867388662,0.0205824965,0.0315598280
288.89,58.2244303174,58.1580544669,0.0262009936,0.0401748569
288.92,73.6473889851,73.5634309616,0.0331413250,0.0508166984
288.94,92.5639452112,92.4584223136,0.0416537753,0.0638691222
288.96,115.6002449862,115.4684607069,0.0520201102,0.0797641690
288.98,143.4524758090,143.2889399865,0.0645536141,0.0989822083
289.00,176.8844832891,176.6828349782,0.0795980175,0.1220502935
289.02,216.7225033937,216.4754367275,0.0975262968,0.1495403693
289.04,263.8460167432,263.5452275790,0.1187325355,0.1820566287
289.06,319.1754549540,318.8115876327,0.1436317919,0.2202355294
289.08,383.6549845024,383.2176065579,0.1726491185,0.2647288260
289.10,458.2311663414,457.7087655536,0.2062107298,0.3161900579
289.12,543.8270812143,543.2070920633,0.2447323960,0.3752567550
289.14,641.3121576439,640.5810220252,0.2886059178,0.4425297010
289.16,751.4681239842,750.6113905499,0.3381838783,0.5185495560
289.18,874.9517733750,873.9542390627,0.3937629885,0.6037713239
