288.00,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.02,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.04,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.06,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.08,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.10,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.12,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.14,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.16,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.18,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.20,0.0000000000,0.0000000000,0.0000000000,0.0000000000
288.22,0.0006257920,0.0006250661,0.0000002816,0.0000004381
288.24,0.0009784193,0.0009772843,0.0000004403,0.0000006849
288.26,0.0015200307,0.0015182675,0.0000006840,0.0000010640
288.28,0.0023464544,0.0023437325,0.0000010559,0.0000016425
288.31,0.0035991858,0.0035950108,0.0000016196,0.0000025194
288.33,0.0054856591,0.0054792958,0.0000024685,0.0000038400
288.35,0.0083077948,0.0082981578,0.0000037385,0.0000058155
288.37,0.0125018735,0.0124873713,0.0000056258,0.0000087513
288.39,0.0186937674,0.0186720827,0.0000084122,0.0000130856
288.41,0.0277748017,0.0277425829,0.0000124987,0.0000194424
288.43,0.0410050639,0.0409574981,0.0000184523,0.0000287035
288.45,0.0601528787,0.0600831014,0.0000270688,0.0000421070
288.47,0.0876814522,0.0875797417,0.0000394567,0.0000613770
288.49,0.1269964111,0.1268490952,0.0000571484,0.0000888975
288.51,0.1827711134,0.1825590989,0.0000822470,0.0001279398
288.53,0.2613701954,0.2610670060,0.0001176166,0.0001829591
288.55,0.3713957790,0.3709649599,0.0001671281,0.0002599770
288.57,0.5243849999,0.5237767133,0.0002359732,0.0003670695
288.59,0.7356918628,0.7348384602,0.0003310613,0.0005149843
288.61,1.0255906208,1.0244009357,0.0004615158,0.0007179134
288.63,1.4206415883,1.4189936441,0.0006392887,0.0009944491
288.65,1.9553630475,1.9530948264,0.0008799134,0.0013687541
288.67,2.6742541518,2.6711520170,0.0012034144,0.0018719779
288.69,3.6342127654,3.6299970785,0.0016353957,0.0025439489
288.71,4.9073882196,4.9016956493,0.0022083247,0.0034351718
288.73,6.5845011558,6.5768631344,0.0029630255,0.0046091508
288.75,8.7786500373,8.7684668033,0.0039503925,0.0061450550
288.77,11.6296056849,11.6161153423,0.0052333226,0.0081407240
288.79,15.3085705156,15.2908125738,0.0068888567,0.0107159994
288.81,20.0233474778,20.0001203947,0.0090105064,0.0140163432
288.83,26.0238246930,25.9936370563,0.0117107211,0.0182166773
288.85,33.6076357152,33.5686508577,0.0151234361,0.0235253450
288.87,43.1258028486,43.0757769173,0.0194066113,0.0301880620
288.89,54.9881135677,54.9243273559,0.0247446511,0.0384916795
288.92,69.6679199942,69.5871052070,0.0313505640,0.0487675440
288.94,87.7059917154,87.6042527651,0.0394676963,0.0613941942
288.96,109.7129969385,109.5857298620,0.0493708486,0.0767990979
288.98,136.3701408467,136.2119514833,0.0613665634,0.0954590986
289.00,168.4275422290,168.2321636159,0.0757934300,0.1179009077
289.02,206.6993794277,206.4596039771,0.0930163425,0.1446921143
289.04,252.0563519303,251.7639600750,0.1134278810,0.1764434107
289.06,305.4137155596,305.0594256233,0.1374400709,0.2137957282
289.08,367.7154258125,367.2888605205,0.1654779295,0.2574102083
289.10,439.9138055423,439.4034820301,0.1979703501,0.3079540240
289.12,522.9447084083,522.3380569163,0.2353389744,0.3660830706
289.14,617.6982988603,616.9817151497,0.2779851106,0.4324216170
289.16,724.9858063712,724.1447424645,0.3262748670,0.5075391817
289.18,845.5028751343,844.5219722377,0.3805227878,0.5919250800
