num-1,sym,lvl,237,238,239,240,241,243,244,245,246,247,248,249,250,254,257,263,266,290
22,atom,lvlMO,0,0.3,0.1,0.1,0,0,0.8,0.5,0,0,1.1,1.5,0.2,0.6,2.2,0.4,4.4,0
23,atom,lvlMO,0,38.8,8.3,0.8,0,0.1,0.6,0.1,0,0,1.4,0.8,0,0,0.2,1.1,2,0.2
24,atom,lvlMO,243,269.6,246.1,246.2,247.1,249.7,253.1,251.3,0,0,8.7,3.5,0,0.5,0.8,0.3,10.8,0.1
25,atom,lvlMO,0,14.3,6.6,246.2,247,249.2,251.3,251.2,252,253,258.2,256.8,256,260.4,263.5,0.2,4.3,0
26,atom,lvlMO,0,0.2,0,0,0,0.1,0.2,0,0,0,0,0.1,0,261.6,271,271.2,2.1,0
27,atom,lvlMO,0,1.1,0.3,0.3,0,0.1,0.6,0,0,0,1.4,0.8,0,0.5,0.8,0.2,0.9,0.2
28,atom,lvlMO,0,13.8,6.5,7.1,0,0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0,290.4,0
29,atom,lvlMO,0,24.7,0.9,1.7,0.7,0.7,0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.7,291.1,0.2
30,atom,lvlMO,0,2.2,10.9,14.7,0.7,0.9,0.4,0,0,0,0.1,0,0,0.8,0.2,0.1,0.5,0
31,atom,lvlMO,0,23.4,1.1,2,1,1.7,0.3,0.4,0.2,0,0,0.2,0,0.9,0,0.3,0.6,0.3
32,atom,lvlMO,0,13.9,6.5,7.2,0.1,0.3,0.2,0.3,0.1,0,0,0.1,0,0.4,0,0.3,0.4,0.5
33,atom,lvlMO,0,2.9,10.8,14.5,0.9,0.7,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3
34,atom,lvlMO,0,0.3,0.1,0.1,0,0,0.1,0,0,0,0.1,0.1,0,0.1,0.2,2.7,2.3,0
35,atom,lvlMO,0,2.2,0.2,0.1,0,0,0,0,0,0,0.5,0.4,0,0.3,0.2,0.1,0.1,0.1
36,atom,lvlMO,0,0.1,0.3,0.3,0,0,0,0,0,0,0.1,0.2,0,0.9,1.5,0.2,0.5,0.2
37,atom,lvlMO,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.1,0.2,0,0.6,0,1.2,0.9,0.9
38,atom,lvlMO,0,0,0.5,0.6,0.1,0.4,0.3,0,0,0,0.1,0.1,0,1.9,0.5,0.2,0.3,0
39,atom,lvlMO,0,1.2,0.1,0,0.4,1.6,0.5,0.3,0.2,0,0,0.5,0,2.1,0,0.5,0.2,0.2
40,atom,lvlMO,243,244.5,245.2,0.3,0.1,0.5,0.2,0.1,0.1,0,0,0.2,0,0.9,0.1,0.3,0,0.1
41,atom,lvlMO,243,244,245.4,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0.6
