I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.79,0.0000,-0.566,0.000,-0.566,0.301,0.003,-0.043,-0.828,0.000
