I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.33,0.0002,-2.469,0.000,-2.469,0.635,0.264,-0.457,-2.912,0.000
