I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.83,0.0000,-0.500,0.000,-0.500,0.280,0.002,-0.032,-0.751,0.000
