I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,0.63,-0.0084,11.990,0.000,11.990,-34.049,94.324,-10.879,-37.405,0.000
