I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.54,0.0001,-1.263,0.000,-1.263,0.459,0.042,-0.201,-1.563,0.000
