I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.17,0.0002,-3.934,0.000,-3.934,0.704,1.083,-0.637,-5.084,0.000
