I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,0.88,-0.0023,-5.815,0.000,-5.815,-1.952,12.248,-1.734,-14.377,0.000
