I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.04,-0.0003,-5.197,0.000,-5.197,0.432,3.079,-0.833,-7.876,0.000
