I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,0.46,-0.0094,45.087,0.000,45.087,-194.859,384.682,-70.474,-74.262,0.000
