I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.08,-0.0001,-4.782,0.000,-4.782,0.586,2.175,-0.746,-6.798,0.000
