I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.00,-0.0006,-5.570,0.000,-5.570,0.168,4.356,-0.959,-9.135,0.000
