I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.21,0.0002,-3.531,0.000,-3.531,0.708,0.763,-0.595,-4.407,0.000
