I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.38,0.0002,-2.172,0.000,-2.172,0.600,0.184,-0.404,-2.552,0.000
