I,J,DL,Z,R,Q(I->J),EIJ-EI-EJ,dDIJ*VIJ,total,Ees,Eex,Ect+mix,Erc+di,Gsol
2,1,C1,0,1.67,0.0000,-0.838,0.000,-0.838,0.371,0.013,-0.099,-1.123,0.000
